response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1023,0.0000,0.0000,0.0000,0.1019,0.0004,200,129.6040
0.1024,0.0000,0.0000,0.0001,0.1016,0.0006,200,129.6040
0.3853,0.0000,0.0000,0.0001,0.2226,0.1616,200,129.8040
0.4374,0.0000,0.0000,0.0001,0.2234,0.2123,200,129.8037
11.9582,0.0006,0.0000,0.0001,11.9560,0.0012,500,150.1913
11.9072,0.0004,0.0000,0.0001,11.9061,0.0005,500,150.2423
0.5148,0.0000,0.0000,0.0001,0.5141,0.0004,200,162.1496
0.5159,0.0000,0.0000,0.0001,0.5144,0.0012,200,162.1496
0.1680,0.0000,0.0000,0.0000,0.1677,0.0002,200,162.6644
0.1673,0.0000,0.0000,0.0000,0.1672,0.0000,200,162.6655
0.9500,0.0000,0.0000,0.0000,0.9494,0.0006,200,162.8328
0.9505,0.0000,0.0000,0.0000,0.9490,0.0014,200,162.8324
0.1426,0.0000,0.0000,0.0001,0.1419,0.0002,200,163.7830
0.2003,0.0000,0.0000,0.0002,0.1830,0.0168,200,163.7831
0.0801,0.0000,0.0000,0.0002,0.0796,0.0002,200,163.9256
0.1213,0.0000,0.0000,0.0000,0.1212,0.0001,200,163.9834
0.0993,0.0000,0.0000,0.0000,0.0992,0.0000,200,164.0057
0.0296,0.0000,0.0000,0.0000,0.0291,0.0004,200,164.1047
0.0509,0.0000,0.0000,0.0000,0.0495,0.0014,200,164.2044
0.0512,0.0000,0.0000,0.0000,0.0512,0.0000,200,164.2044
0.0457,0.0000,0.0000,0.0000,0.0454,0.0002,200,164.4044
0.0464,0.0000,0.0000,0.0001,0.0462,0.0001,200,164.4044
0.0369,0.0000,0.0000,0.0000,0.0364,0.0004,200,164.6040
0.0369,0.0000,0.0000,0.0000,0.0365,0.0004,200,164.6039
0.1583,0.0000,0.0000,0.0000,0.1574,0.0000,200,164.8043
0.1583,0.0000,0.0000,0.0000,0.1580,0.0002,200,164.8042
0.0728,0.0000,0.0000,0.0001,0.0721,0.0005,200,165.0045
0.0729,0.0000,0.0000,0.0000,0.0727,0.0000,200,165.0044
11.3826,0.0007,0.0000,0.0000,11.3813,0.0004,500,185.2059
11.3831,0.0005,0.0000,0.0001,11.3819,0.0006,500,185.2060
0.2885,0.0000,0.0000,0.0000,0.2883,0.0001,200,196.5891
0.3061,0.0000,0.0000,0.0001,0.3059,0.0001,200,196.5886
0.1196,0.0000,0.0000,0.0000,0.1194,0.0001,200,196.8947
0.1369,0.0000,0.0000,0.0000,0.1368,0.0000,200,196.8776
0.0927,0.0000,0.0000,0.0000,0.0925,0.0001,200,197.0143
0.0954,0.0000,0.0000,0.0000,0.0953,0.0001,200,197.0145
0.1527,0.0000,0.0000,0.0000,0.1525,0.0001,200,197.2044
0.1529,0.0000,0.0000,0.0000,0.1526,0.0003,200,197.2044
0.1309,0.0000,0.0000,0.0000,0.1303,0.0005,200,197.4040
0.1318,0.0000,0.0000,0.0000,0.1306,0.0011,200,197.4040
0.1032,0.0000,0.0000,0.0000,0.1030,0.0001,200,197.6040
0.1043,0.0000,0.0000,0.0001,0.1041,0.0001,200,197.6040
0.1638,0.0000,0.0000,0.0000,0.1634,0.0003,200,197.8043
0.1641,0.0000,0.0000,0.0000,0.1636,0.0004,200,197.8043
0.0745,0.0000,0.0000,0.0000,0.0744,0.0001,200,198.0039
0.0745,0.0000,0.0000,0.0000,0.0744,0.0001,200,198.0040
0.0455,0.0000,0.0000,0.0000,0.0447,0.0001,200,198.2044
0.0459,0.0000,0.0000,0.0001,0.0455,0.0001,200,198.2044
0.0420,0.0000,0.0000,0.0000,0.0418,0.0001,200,198.4044
0.0429,0.0000,0.0000,0.0000,0.0423,0.0004,200,198.4044
0.0409,0.0000,0.0000,0.0000,0.0406,0.0001,200,198.6044
0.0413,0.0000,0.0000,0.0000,0.0406,0.0005,200,198.6044
13.3205,0.0011,0.0000,0.0000,13.3185,0.0006,500,218.8067
13.3205,0.0005,0.0000,0.0000,13.3193,0.0003,500,218.8067
0.3122,0.0000,0.0000,0.0000,0.3119,0.0001,200,232.1272
0.3154,0.0000,0.0000,0.0000,0.3152,0.0001,200,232.1272
0.1581,0.0000,0.0000,0.0000,0.1579,0.0001,200,232.4394
0.1758,0.0000,0.0000,0.0000,0.1757,0.0001,200,232.4426
0.1032,0.0000,0.0000,0.0000,0.1030,0.0001,200,232.6041
0.0889,0.0000,0.0000,0.0000,0.0888,0.0001,200,232.6184
