response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0056,0.0000,0.0000,0.0001,0.0054,0.0000,500,35.6041
0.0066,0.0000,0.0000,0.0000,0.0065,0.0001,500,35.6040
0.0073,0.0000,0.0000,0.0000,0.0072,0.0000,500,35.6041
0.0055,0.0000,0.0000,0.0000,0.0050,0.0004,500,35.8046
0.0055,0.0000,0.0000,0.0000,0.0049,0.0003,500,35.8046
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,500,35.8047
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,500,35.8048
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,500,35.8049
0.0059,0.0000,0.0000,0.0000,0.0056,0.0000,500,35.8046
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,500,35.8048
0.0061,0.0000,0.0000,0.0000,0.0060,0.0001,500,35.8046
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,500,35.8046
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,500,35.8049
0.0126,0.0000,0.0000,0.0000,0.0122,0.0003,500,36.0046
0.0139,0.0000,0.0000,0.0000,0.0136,0.0000,500,36.0045
0.0137,0.0000,0.0000,0.0000,0.0137,0.0001,500,36.0047
0.0149,0.0000,0.0000,0.0000,0.0148,0.0001,500,36.0047
0.0149,0.0000,0.0000,0.0000,0.0136,0.0013,500,36.0047
0.0151,0.0000,0.0000,0.0001,0.0121,0.0027,500,36.0045
0.0151,0.0000,0.0000,0.0000,0.0150,0.0000,500,36.0046
0.0151,0.0000,0.0000,0.0000,0.0150,0.0000,500,36.0046
0.0149,0.0000,0.0000,0.0000,0.0149,0.0000,500,36.0048
0.0152,0.0000,0.0000,0.0000,0.0149,0.0001,500,36.0046
0.0304,0.0000,0.0000,0.0000,0.0297,0.0001,500,36.2045
0.0303,0.0000,0.0000,0.0000,0.0302,0.0001,500,36.2046
0.0303,0.0000,0.0000,0.0000,0.0303,0.0001,500,36.2045
0.0303,0.0000,0.0000,0.0000,0.0302,0.0001,500,36.2046
0.0303,0.0000,0.0000,0.0000,0.0303,0.0000,500,36.2046
0.0305,0.0000,0.0000,0.0000,0.0305,0.0000,500,36.2046
0.0306,0.0000,0.0000,0.0000,0.0305,0.0000,500,36.2046
0.0307,0.0000,0.0000,0.0000,0.0306,0.0000,500,36.2045
0.0306,0.0000,0.0000,0.0000,0.0302,0.0000,500,36.2046
0.0309,0.0000,0.0000,0.0000,0.0302,0.0000,500,36.2045
0.0055,0.0000,0.0000,0.0000,0.0054,0.0001,500,36.4047
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,500,36.4046
0.0060,0.0000,0.0000,0.0000,0.0058,0.0000,500,36.4046
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,500,36.4047
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,500,36.4047
0.0105,0.0000,0.0000,0.0000,0.0103,0.0000,500,36.4046
0.0106,0.0000,0.0000,0.0000,0.0103,0.0000,500,36.4045
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,500,36.4047
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,500,36.4047
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,500,36.4046
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,500,36.6046
